timestamp,node_id,live_model_version,live_prediction,live_confidence,live_confirmed,live_confirmed_fault,shadow_model_version,shadow_prediction,shadow_confidence,shadow_confirmed,shadow_confirmed_fault,agreement
2026-09-13T11:14:46.394854+00:00,AWS_002,V5,normal,0.9990611672401428,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.8273230195045471,False,,True
2026-09-13T11:14:45.105929+00:00,AWS_003,V5,normal,0.9995150566101074,False,,V6_3_MULTISTATION_RECOVERY_AWARE,drift,0.556846559047699,False,,False
2026-09-13T11:14:48.043517+00:00,AWS_001,V3,,,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.9999997615814209,False,,
2026-09-13T11:14:48.362871+00:00,AWS_002,V5,normal,0.9978221654891968,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.9116113185882568,False,,True
2026-09-13T11:14:47.135956+00:00,AWS_003,V5,normal,0.9991986155509949,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.718067467212677,False,,True
2026-09-13T11:14:50.042918+00:00,AWS_001,V3,,,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.9999978542327881,False,,
2026-09-13T11:14:50.383400+00:00,AWS_002,V5,normal,0.9979288578033447,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.7796797752380371,False,,True
2026-09-13T11:14:49.113348+00:00,AWS_003,V5,normal,0.9990147352218628,False,,V6_3_MULTISTATION_RECOVERY_AWARE,drift,0.6251753568649292,False,,False
2026-09-13T11:14:52.113375+00:00,AWS_001,V3,,,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.999997615814209,False,,
2026-09-13T11:14:52.412741+00:00,AWS_002,V5,normal,0.9982296824455261,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.7639439702033997,False,,True
2026-09-13T11:14:51.197137+00:00,AWS_003,V5,normal,0.9995495676994324,False,,V6_3_MULTISTATION_RECOVERY_AWARE,drift,0.6121792197227478,False,,False
2026-09-13T11:14:54.084506+00:00,AWS_001,V3,,,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.9999954700469971,False,,
2026-09-13T11:14:54.475542+00:00,AWS_002,V5,normal,0.9913145899772644,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.8005817532539368,False,,True
2026-09-13T11:14:53.168423+00:00,AWS_003,V5,normal,0.9968222379684448,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.7785909175872803,False,,True
2026-09-13T11:14:56.458926+00:00,AWS_002,V5,normal,0.9987698197364807,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.8092920780181885,False,,True
2026-09-13T11:14:57.207462+00:00,AWS_003,V5,normal,0.9756961464881897,False,,V6_3_MULTISTATION_RECOVERY_AWARE,drift,0.7036501169204712,False,,False
2026-09-13T11:14:58.129985+00:00,AWS_001,V3,,,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.9999618530273438,False,,
2026-09-13T11:14:58.792064+00:00,AWS_002,V5,normal,0.9986924529075623,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.7927912473678589,False,,True
2026-09-13T11:14:59.197761+00:00,AWS_003,V5,normal,0.9715898036956787,False,,V6_3_MULTISTATION_RECOVERY_AWARE,drift,0.7659785747528076,False,,False
2026-09-13T11:15:02.197757+00:00,AWS_001,V3,,,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.9998216032981873,False,,
2026-09-13T11:15:02.487129+00:00,AWS_002,V5,normal,0.9989797472953796,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.7106887698173523,False,,True
2026-09-13T11:15:03.265419+00:00,AWS_003,V5,normal,0.997118353843689,False,,V6_3_MULTISTATION_RECOVERY_AWARE,drift,0.8358665704727173,False,,False
2026-09-13T11:15:04.217755+00:00,AWS_001,V3,,,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.9990507960319519,False,,
2026-09-13T11:15:04.540500+00:00,AWS_002,V5,normal,0.9984171390533447,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.6809590458869934,False,,True
2026-09-13T11:15:05.298792+00:00,AWS_003,V5,normal,0.998206615447998,False,,V6_3_MULTISTATION_RECOVERY_AWARE,drift,0.7369647026062012,False,,False
2026-09-13T11:15:06.229808+00:00,AWS_001,V3,freeze,0.6345047950744629,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.9810962080955505,False,,False
2026-09-13T11:15:06.522752+00:00,AWS_002,V5,normal,0.9934467673301697,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.6839226484298706,False,,True
2026-09-13T11:15:08.264630+00:00,AWS_001,V3,freeze,0.6733986139297485,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.9553231000900269,False,,False
2026-09-13T11:15:08.602670+00:00,AWS_002,V5,normal,0.999508261680603,False,,V6_3_MULTISTATION_RECOVERY_AWARE,normal,0.5808321833610535,False,,True
2026-09-13T11:15:09.317754+00:00,AWS_003,V5,normal,0.9995941519737244,False,,V6_3_MULTISTATION_RECOVERY_AWARE,drift,0.7224568724632263,False,,False
