timestamp,node_id,live_model_version,live_prediction,live_confidence,live_confirmed,live_confirmed_fault,shadow_model_version,shadow_prediction,shadow_confidence,shadow_confirmed,shadow_confirmed_fault,agreement
2026-09-13T10:36:24.387751+00:00,AWS_003,V5,normal,0.9025779366493225,False,,V6_2_RECOVERY_AWARE,normal,0.46364825963974,False,,True
2026-09-13T10:36:25.538403+00:00,AWS_001,V3,normal,0.9481686353683472,False,,V6_2_RECOVERY_AWARE,normal,0.5236232876777649,False,,True
2026-09-13T10:36:26.871221+00:00,AWS_002,V5,normal,0.9998220801353455,False,,V6_2_RECOVERY_AWARE,freeze,0.593777596950531,False,,False
2026-09-13T10:36:26.312071+00:00,AWS_003,V5,normal,0.9379022717475891,False,,V6_2_RECOVERY_AWARE,normal,0.7062397003173828,False,,True
2026-09-13T10:36:27.250644+00:00,AWS_001,V3,normal,0.9226612448692322,False,,V6_2_RECOVERY_AWARE,normal,0.89046710729599,False,,True
2026-09-13T10:36:28.758377+00:00,AWS_002,V5,normal,0.9998306035995483,False,,V6_2_RECOVERY_AWARE,freeze,0.5941731929779053,False,,False
2026-09-13T10:36:28.437764+00:00,AWS_003,V5,normal,0.9711163640022278,False,,V6_2_RECOVERY_AWARE,normal,0.8932536840438843,False,,True
2026-09-13T10:36:31.191916+00:00,AWS_001,V3,normal,0.8702837824821472,False,,V6_2_RECOVERY_AWARE,normal,0.7837617993354797,False,,True
2026-09-13T10:36:30.905036+00:00,AWS_002,V5,normal,0.9994736313819885,False,,V6_2_RECOVERY_AWARE,freeze,0.5816075205802917,False,,False
2026-09-13T10:36:30.370491+00:00,AWS_003,V5,normal,0.9899330139160156,False,,V6_2_RECOVERY_AWARE,normal,0.7441583275794983,False,,True
2026-09-13T10:36:33.289192+00:00,AWS_001,V3,normal,0.8731106519699097,False,,V6_2_RECOVERY_AWARE,normal,0.6519373059272766,False,,True
2026-09-13T10:36:32.454403+00:00,AWS_003,V5,normal,0.9828121066093445,False,,V6_2_RECOVERY_AWARE,normal,0.5117639303207397,False,,True
