timestamp,node_id,ds18b20_temperature_c,dht22_temperature_c,dht22_humidity_pct,bmp280_temperature_c,bmp280_pressure_hpa,condition
2026-09-10T20:30:55.883211,AWS_002,26.37,27.6,94.0,27.44,947.41,normal
2026-09-10T20:30:57.902439,AWS_002,26.37,27.6,94.0,27.44,947.41,normal
2026-09-10T20:30:59.920015,AWS_002,26.31,27.6,94.0,27.44,947.42,normal
2026-09-10T20:31:01.938256,AWS_002,26.37,27.6,94.0,27.44,947.42,normal
2026-09-10T20:31:03.956312,AWS_002,26.37,27.6,94.0,27.44,947.42,normal
2026-09-10T20:31:05.973225,AWS_002,26.31,27.6,94.0,27.44,947.42,normal
2026-09-10T20:31:07.992234,AWS_002,26.31,27.6,94.0,27.44,947.42,normal
2026-09-10T20:31:10.009343,AWS_002,26.37,27.6,94.0,27.43,947.42,normal
2026-09-10T20:31:12.027828,AWS_002,26.31,27.6,94.0,27.43,947.42,normal
2026-09-10T20:31:14.045353,AWS_002,26.31,27.6,94.0,27.43,947.42,normal
2026-09-10T20:31:16.062254,AWS_002,26.37,27.6,94.0,27.43,947.42,normal
2026-09-10T20:31:18.080335,AWS_002,26.31,27.6,94.0,27.43,947.42,normal
2026-09-10T20:31:20.096684,AWS_002,26.31,27.6,94.0,27.43,947.41,normal
2026-09-10T20:31:22.115207,AWS_002,26.37,27.6,94.0,27.43,947.41,normal
2026-09-10T20:31:24.134233,AWS_002,26.37,27.6,94.0,27.43,947.41,normal
2026-09-10T20:31:26.153079,AWS_002,26.31,27.6,94.0,27.43,947.41,normal
2026-09-10T20:31:28.170401,AWS_002,26.37,27.6,94.0,27.43,947.42,normal
2026-09-10T20:31:30.181947,AWS_002,26.37,27.6,94.0,27.42,947.42,normal
2026-09-10T20:31:32.204451,AWS_002,26.37,27.6,94.0,27.42,947.42,normal
2026-09-10T20:31:34.221135,AWS_002,26.37,27.5,94.0,27.42,947.41,normal
2026-09-10T20:31:36.238734,AWS_002,26.37,27.5,94.0,27.42,947.42,normal
2026-09-10T20:31:38.257409,AWS_002,26.31,27.5,94.0,27.42,947.42,normal
2026-09-10T20:31:40.278141,AWS_002,26.31,27.5,94.0,27.42,947.43,normal
2026-09-10T20:31:42.293485,AWS_002,26.31,27.5,94.0,27.42,947.43,normal
2026-09-10T20:31:44.310867,AWS_002,26.37,27.5,94.0,27.42,947.43,normal
2026-09-10T20:31:46.329160,AWS_002,26.31,27.6,94.0,27.43,947.43,normal
